Order_ID,Product,Quantity_MT,Unit_Price_USD,Buyer_Country,Quality_Grade,Order_Status,Order_Date,Shipment_Date,Total_Value_USD
301,Soya Beans,193.27,2089.34,China,A,Pending,2021-01-09,,403806.74
302,Sesame Seed,134.05,1249.62,Turkey,B,Pending,2024-06-10,,167511.56
303,Sesame Seed,104.46,803.09,UAE,C,Completed,2024-01-28,2024-03-06,83890.78
304,Soya Beans,116.08,977.69,Vietnam,A,Cancelled,2023-03-27,,113490.26
305,Cassia Tora,21.78,1377.46,India,A,Completed,2021-07-27,2021-08-25,30001.08
306,Soya Beans,118.81,2082.04,Turkey,A,Completed,2024-02-29,2024-03-05,247367.17
307,Cassia Tora,167.46,1694.3,UAE,B,Completed,2022-02-08,2022-02-11,283727.48
308,Sesame Seed,105.2,2402.15,Netherlands,C,Completed,2021-06-01,2021-06-29,252706.18
309,Hibiscus,36.2,2448.65,Vietnam,C,Completed,2021-02-23,2021-03-04,88641.13
310,Cassia Tora,90.19,988.79,Vietnam,A,Cancelled,2024-02-18,,89178.97
311,Cassia Tora,56.33,1752.39,UAE,B,Cancelled,2022-09-20,,98712.13
312,Cassia Tora,72.59,1858.35,Turkey,B,Completed,2022-08-10,2022-09-20,134897.63
313,Cassia Tora,45.78,1531.91,Vietnam,B,Completed,2024-12-14,2025-01-08,70130.84
314,Sesame Seed,67.45,2067.91,Vietnam,A,Completed,2024-12-16,2024-12-29,139480.53
315,Hibiscus,164.52,907.36,China,C,Pending,2021-04-14,,149278.87
316,Cassia Tora,151.78,1975.81,India,B,Completed,2021-09-11,2021-10-13,299888.44
317,Hibiscus,98.62,852.63,Vietnam,B,Completed,2024-06-04,2024-06-26,84086.37
318,Sesame Seed,156.72,1494.53,China,A,Completed,2024-02-10,2024-03-10,234222.74
319,Cassia Tora,195.14,548.79,India,B,Completed,2022-05-25,2022-06-02,107090.88
320,Hibiscus,81.82,1808.08,Vietnam,B,Completed,2025-02-05,2025-02-09,147937.11
321,Cassia Tora,196.02,2184.74,Vietnam,B,Completed,2021-04-09,2021-05-21,428252.73
322,Cassia Tora,49.94,1930.31,Netherlands,B,Completed,2021-06-02,2021-06-25,96399.68
323,Sesame Seed,190.95,2397.84,UAE,B,Completed,2023-07-03,2023-07-08,457867.55
324,Cassia Tora,173.02,2475.33,UAE,A,Completed,2023-05-28,2023-06-29,428281.6
325,Hibiscus,40.63,1313.91,India,B,Pending,2021-12-04,,53384.16
326,Hibiscus,70.62,640.58,Vietnam,B,Pending,2023-04-02,,45237.76
327,Sesame Seed,141.88,1867.58,UAE,A,Completed,2024-04-01,2024-05-01,264972.25
328,Soya Beans,39.13,1225.26,Netherlands,B,Completed,2023-08-15,2023-09-12,47944.42
329,Soya Beans,118.55,1144.41,Vietnam,A,Completed,2021-06-10,2021-06-21,135669.81
330,Sesame Seed,107.43,699.64,Turkey,B,Cancelled,2023-03-12,,75162.33
331,Sesame Seed,59.08,389.18,UAE,C,Cancelled,2022-02-02,,22992.75
332,Soya Beans,60.81,1980.64,Netherlands,A,Completed,2024-07-24,2024-08-10,120442.72
333,Soya Beans,103.75,1360.02,India,A,Completed,2023-03-27,2023-04-06,141102.08
334,Hibiscus,60.67,1173.78,Netherlands,B,Completed,2025-03-08,2025-03-23,71213.23
335,Hibiscus,36.87,1107.07,Turkey,B,Completed,2024-11-16,2024-12-01,40817.67
336,Hibiscus,154.9,1409.46,India,A,Completed,2024-03-04,2024-03-17,218325.35
337,Soya Beans,116.77,1932.72,Netherlands,B,Completed,2024-05-03,2024-05-06,225683.71
338,Sesame Seed,88.09,1255.27,China,A,Pending,2022-02-05,,110576.73
339,Cassia Tora,37.07,509.77,Turkey,C,Completed,2022-10-02,2022-11-08,18897.17
340,Hibiscus,119.28,868.88,China,B,Completed,2023-11-23,2024-01-03,103640.01
341,Cassia Tora,126.09,593.18,Turkey,B,Completed,2022-11-19,2022-12-29,74794.07
342,Sesame Seed,96.47,718.15,UAE,B,Completed,2022-04-05,2022-04-23,69279.93
343,Soya Beans,75.18,2224.08,India,A,Cancelled,2023-08-13,,167206.33
344,Hibiscus,173.58,678.46,UAE,A,Completed,2022-04-15,2022-04-29,117767.09
345,Soya Beans,141.26,1897.3,China,C,Completed,2024-10-30,2024-12-04,268012.6
346,Sesame Seed,71.88,964.61,Vietnam,C,Completed,2023-11-12,2023-11-25,69336.17
347,Hibiscus,119.02,2282.93,India,B,Completed,2023-01-20,2023-02-28,271714.33
348,Sesame Seed,47.51,1668.72,Vietnam,A,Completed,2021-02-07,2021-02-15,79280.89
349,Sesame Seed,3.28,1784.52,China,B,Completed,2021-08-18,2021-08-31,5853.23
350,Hibiscus,173.9,1455.64,UAE,B,Completed,2024-10-20,2024-11-09,253135.8
351,Cassia Tora,163.96,2339.62,India,A,Completed,2022-07-17,2022-08-03,383604.1
352,Hibiscus,128.24,647.14,Vietnam,A,Completed,2022-03-14,2022-04-26,82989.23
353,Soya Beans,162.45,929.97,China,A,Completed,2024-07-30,2024-09-10,151073.63
354,Cassia Tora,156.38,2290.01,India,B,Completed,2021-01-27,2021-02-18,358111.76
355,Hibiscus,172.19,2475.78,Vietnam,B,Completed,2021-08-14,2021-09-10,426304.56
356,Hibiscus,178.48,1994.69,China,A,Pending,2024-07-24,,356012.27
357,Hibiscus,163.94,767.54,India,B,Completed,2023-03-09,2023-03-27,125830.51
358,Hibiscus,170.5,2298.3,UAE,A,Completed,2021-10-11,2021-11-09,391860.15
359,Hibiscus,100.84,669.18,China,A,Completed,2023-05-29,2023-06-23,67480.11
360,Soya Beans,141.89,2224.83,China,C,Completed,2023-08-18,2023-08-24,315681.13
361,Sesame Seed,67.32,1142.74,India,A,Completed,2025-02-13,2025-03-17,76929.26
362,Soya Beans,172.37,405.56,Netherlands,A,Cancelled,2022-03-29,,69906.38
363,Sesame Seed,171.86,1645.96,Netherlands,A,Pending,2023-10-17,,282874.69
364,Hibiscus,14.16,1112.65,UAE,B,Completed,2023-03-27,2023-05-07,15755.12
365,Soya Beans,70.06,342.32,India,A,Completed,2022-10-21,2022-11-08,23982.94
366,Sesame Seed,35.12,631.64,Netherlands,B,Completed,2025-03-20,2025-04-19,22183.2
367,Sesame Seed,28.02,1303.06,Turkey,A,Completed,2022-07-01,2022-08-03,36511.74
368,Hibiscus,83.56,1735.01,Turkey,A,Cancelled,2024-04-30,,144977.44
369,Hibiscus,125.51,372.25,Turkey,B,Completed,2023-12-09,2024-01-05,46721.1
370,Cassia Tora,69.4,1445.71,Turkey,B,Completed,2025-03-16,2025-04-10,100332.27
371,Cassia Tora,62.53,403.56,India,B,Completed,2021-01-17,2021-02-06,25234.61
372,Sesame Seed,19.8,2285.28,Vietnam,B,Completed,2024-04-10,2024-05-06,45248.54
373,Cassia Tora,77.2,1855.42,Vietnam,A,Completed,2024-05-28,2024-06-04,143238.42
374,Soya Beans,94.72,484.64,Netherlands,A,Cancelled,2021-06-07,,45905.1
375,Sesame Seed,80.34,1416.83,Netherlands,B,Pending,2022-04-22,,113828.12
376,Soya Beans,136.34,1917.24,UAE,C,Completed,2023-12-06,2024-01-04,261396.5
377,Cassia Tora,58.34,933.52,India,B,Completed,2024-10-28,2024-12-10,54461.56
378,Soya Beans,143.49,713.13,UAE,B,Cancelled,2022-06-02,,102327.02
379,Sesame Seed,176.67,1786.54,China,B,Completed,2021-04-09,2021-05-05,315628.02
380,Soya Beans,118.66,2013.55,India,A,Completed,2023-11-27,2023-12-19,238927.84
381,Sesame Seed,78.35,1181.77,China,B,Completed,2021-10-07,2021-11-08,92591.68
382,Cassia Tora,36.76,828.65,UAE,A,Pending,2024-10-04,,30461.17
383,Sesame Seed,186.55,2372.25,Vietnam,B,Completed,2022-05-12,2022-06-19,442543.24
384,Cassia Tora,150.62,1479.78,Netherlands,B,Completed,2021-10-29,2021-11-29,222884.46
385,Hibiscus,50.04,1378.5,India,A,Completed,2021-06-30,2021-08-05,68980.14
386,Cassia Tora,30.98,1907.61,China,B,Completed,2022-08-30,2022-09-29,59097.76
387,Sesame Seed,10.81,2271.43,China,B,Completed,2024-01-28,2024-02-12,24554.16
388,Sesame Seed,38.92,972.61,Turkey,B,Completed,2022-12-01,2022-12-25,37853.98
389,Hibiscus,146.74,2088.36,UAE,A,Completed,2023-09-20,2023-10-24,306445.95
390,Hibiscus,126.28,2353.5,UAE,A,Completed,2024-02-14,2024-03-03,297199.98
391,Cassia Tora,193.52,2415.91,India,B,Completed,2021-07-10,2021-08-18,467526.9
392,Soya Beans,65.07,1813.08,Vietnam,A,Completed,2021-09-10,2021-09-23,117977.12
393,Soya Beans,157.53,1995.89,Vietnam,B,Completed,2023-09-08,2023-10-08,314412.55
394,Hibiscus,24.97,2153.52,China,A,Completed,2023-07-17,2023-08-24,53773.39
395,Cassia Tora,112.95,2043.22,UAE,B,Completed,2024-03-30,2024-04-08,230781.7
396,Hibiscus,93.89,711.76,UAE,C,Completed,2024-07-03,2024-07-15,66827.15
397,Hibiscus,167.8,305.0,India,B,Completed,2024-09-08,2024-10-14,51179.0
398,Sesame Seed,140.62,1562.37,Turkey,A,Completed,2021-05-08,2021-06-06,219700.47
399,Sesame Seed,39.67,1674.76,China,B,Completed,2021-01-18,2021-02-19,66437.73
400,Sesame Seed,196.79,796.83,Turkey,C,Completed,2022-07-20,2022-07-27,156808.18
401,Hibiscus,164.81,712.25,UAE,A,Completed,2022-07-24,2022-09-04,117385.92
402,Cassia Tora,71.57,1471.01,China,A,Completed,2024-09-08,2024-09-25,105280.19
403,Soya Beans,165.38,2264.99,Netherlands,A,Completed,2022-11-17,2022-11-20,374584.05
404,Soya Beans,191.43,713.17,China,C,Completed,2022-09-18,2022-10-23,136522.13
405,Sesame Seed,178.17,2225.04,China,A,Completed,2024-08-04,2024-08-26,396435.38
406,Cassia Tora,111.69,2198.59,Netherlands,A,Completed,2023-05-04,2023-05-07,245560.52
407,Sesame Seed,115.85,850.74,China,A,Completed,2023-08-20,2023-08-31,98558.23
408,Cassia Tora,22.21,2054.97,UAE,A,Completed,2021-06-04,2021-07-11,45640.88
409,Cassia Tora,33.78,2409.09,Vietnam,B,Completed,2022-05-05,2022-05-20,81379.06
410,Cassia Tora,196.54,647.01,Turkey,A,Completed,2024-11-10,2024-12-14,127163.35
411,Hibiscus,154.19,1501.14,China,B,Completed,2023-02-24,2023-03-16,231460.78
412,Cassia Tora,6.08,2074.61,Vietnam,A,Completed,2024-02-02,2024-02-13,12613.63
413,Hibiscus,109.96,1030.03,China,A,Completed,2024-11-17,2024-12-10,113262.1
414,Soya Beans,69.71,467.46,Netherlands,A,Completed,2021-09-03,2021-10-03,32586.64
415,Soya Beans,62.99,570.13,Turkey,A,Completed,2024-04-14,2024-05-24,35912.49
416,Hibiscus,111.76,1033.43,China,C,Completed,2023-11-29,2023-12-27,115496.14
417,Soya Beans,64.71,393.66,Turkey,B,Completed,2025-02-09,2025-02-13,25473.74
418,Soya Beans,51.06,400.21,UAE,A,Cancelled,2023-01-29,,20434.72
419,Sesame Seed,187.63,2444.44,Netherlands,B,Completed,2022-06-22,2022-08-03,458650.28
420,Hibiscus,8.93,570.9,India,C,Completed,2023-07-10,2023-08-14,5098.14
421,Hibiscus,87.8,659.36,India,A,Completed,2022-02-12,2022-03-28,57891.81
422,Hibiscus,102.73,1599.93,Netherlands,A,Completed,2022-06-09,2022-06-25,164360.81
423,Sesame Seed,88.55,2092.7,China,A,Completed,2023-04-08,2023-05-18,185308.58
424,Hibiscus,131.79,651.25,India,A,Pending,2025-03-10,,85828.24
425,Soya Beans,6.11,394.67,Netherlands,B,Completed,2023-06-22,2023-07-31,2411.43
426,Cassia Tora,177.11,783.45,UAE,B,Completed,2021-02-05,2021-03-10,138756.83
427,Sesame Seed,100.54,1408.65,Vietnam,C,Pending,2022-11-16,,141625.67
428,Sesame Seed,111.18,2481.21,China,B,Completed,2021-01-20,2021-01-28,275860.93
429,Hibiscus,93.09,1659.78,UAE,B,Pending,2021-11-17,,154508.92
430,Cassia Tora,89.46,787.92,Netherlands,A,Pending,2022-05-27,,70487.32
431,Cassia Tora,38.15,324.32,China,A,Completed,2022-02-04,2022-02-19,12372.81
432,Cassia Tora,101.37,665.33,Vietnam,B,Pending,2022-10-16,,67444.5
433,Soya Beans,84.85,1743.6,UAE,C,Completed,2023-08-30,2023-10-05,147944.46
434,Cassia Tora,94.16,1001.08,India,B,Cancelled,2022-04-16,,94261.69
435,Hibiscus,3.75,1521.12,UAE,C,Completed,2024-03-12,2024-03-24,5704.2
436,Soya Beans,27.05,1588.82,India,A,Pending,2024-01-21,,42977.58
437,Cassia Tora,152.87,649.84,Netherlands,B,Completed,2024-10-09,2024-10-23,99341.04
438,Hibiscus,84.4,1198.85,UAE,A,Pending,2023-04-14,,101182.94
439,Soya Beans,148.84,1518.12,India,A,Pending,2022-12-28,,225956.98
440,Soya Beans,35.05,2207.88,Turkey,A,Completed,2023-05-04,2023-06-16,77386.19
441,Cassia Tora,139.94,2058.9,China,B,Completed,2021-02-20,2021-03-30,288122.47
442,Soya Beans,58.53,1781.76,Vietnam,A,Pending,2022-07-29,,104286.41
443,Sesame Seed,141.32,2009.81,Netherlands,A,Completed,2024-04-28,2024-05-15,284026.35
444,Hibiscus,18.27,2408.59,India,A,Completed,2024-02-23,2024-03-29,44004.94
445,Cassia Tora,67.39,1978.53,India,C,Completed,2021-05-30,2021-06-06,133333.14
446,Hibiscus,24.75,748.76,Turkey,B,Pending,2021-11-10,,18531.81
447,Hibiscus,126.3,1039.39,India,B,Completed,2022-07-24,2022-08-26,131274.96
448,Sesame Seed,79.13,1109.4,Netherlands,A,Pending,2024-09-27,,87786.82
449,Soya Beans,15.78,1262.62,Netherlands,A,Completed,2021-11-01,2021-12-08,19924.14
450,Sesame Seed,105.75,1693.86,Vietnam,A,Completed,2022-11-13,2022-11-27,179125.69
451,Sesame Seed,5.95,1224.27,Netherlands,B,Completed,2023-04-18,2023-04-27,7284.41
452,Soya Beans,163.88,1323.42,UAE,C,Pending,2023-12-14,,216882.07
453,Cassia Tora,187.73,1604.91,Netherlands,B,Completed,2023-09-30,2023-11-02,301289.75
454,Hibiscus,162.2,2083.02,Netherlands,A,Completed,2022-03-20,2022-04-03,337865.84
455,Cassia Tora,190.35,1286.64,Turkey,B,Completed,2022-09-05,2022-10-11,244911.92
456,Cassia Tora,179.53,1687.25,UAE,A,Completed,2023-09-20,2023-10-01,302911.99
457,Sesame Seed,179.09,1323.15,China,B,Completed,2021-09-21,2021-10-26,236962.93
458,Soya Beans,49.84,2494.65,Netherlands,B,Completed,2023-12-13,2024-01-20,124333.36
459,Soya Beans,47.0,2375.73,Turkey,A,Pending,2025-05-15,,111659.31
460,Hibiscus,162.08,1489.75,India,B,Completed,2023-10-01,2023-11-14,241458.68
461,Soya Beans,98.79,2093.84,UAE,A,Completed,2021-01-05,2021-01-15,206850.45
462,Cassia Tora,188.52,2199.15,UAE,B,Completed,2024-02-01,2024-03-14,414583.76
463,Soya Beans,179.55,361.32,China,A,Pending,2024-05-04,,64875.01
464,Soya Beans,178.74,2324.25,Vietnam,B,Completed,2023-02-13,2023-03-15,415436.44
465,Cassia Tora,65.9,2192.94,Netherlands,A,Completed,2023-05-27,2023-06-27,144514.75
466,Hibiscus,27.45,2101.56,Netherlands,B,Completed,2023-09-19,2023-10-23,57687.82
467,Hibiscus,135.91,1548.81,Netherlands,A,Pending,2023-06-03,,210498.77
468,Cassia Tora,88.67,801.11,UAE,A,Completed,2024-10-05,2024-10-15,71034.42
469,Soya Beans,186.85,1403.34,Vietnam,B,Completed,2021-02-16,2021-03-27,262214.08
470,Soya Beans,170.92,2058.57,UAE,C,Completed,2023-05-17,2023-05-26,351850.78
471,Hibiscus,185.84,1293.66,China,A,Completed,2023-04-03,2023-05-11,240413.77
472,Hibiscus,114.01,2472.16,UAE,B,Completed,2023-07-25,2023-08-30,281850.96
473,Hibiscus,105.72,798.67,Vietnam,B,Completed,2022-10-18,2022-11-25,84435.39
474,Sesame Seed,169.57,2303.71,Turkey,B,Pending,2021-09-26,,390640.1
475,Hibiscus,102.87,1010.14,India,A,Pending,2022-01-05,,103913.1
476,Soya Beans,180.11,2145.0,UAE,A,Completed,2022-09-28,2022-11-08,386335.95
477,Hibiscus,7.85,1255.9,Turkey,B,Completed,2024-02-04,2024-02-07,9858.82
478,Soya Beans,72.4,2131.75,Netherlands,C,Completed,2022-10-19,2022-10-30,154338.7
479,Soya Beans,167.13,1596.3,China,A,Completed,2021-04-30,2021-05-18,266789.62
480,Soya Beans,42.78,2295.73,China,A,Completed,2023-04-11,2023-04-18,98211.33
481,Hibiscus,80.39,1352.81,Vietnam,B,Completed,2023-12-18,2024-01-01,108752.4
482,Hibiscus,3.0,2352.98,Netherlands,B,Completed,2024-10-01,2024-10-30,7058.94
483,Cassia Tora,61.04,580.29,UAE,B,Completed,2023-01-11,2023-02-23,35420.9
484,Hibiscus,64.41,2079.7,India,B,Pending,2025-02-06,,133953.48
485,Hibiscus,146.78,785.74,Vietnam,C,Completed,2021-04-27,2021-05-07,115330.92
486,Hibiscus,135.79,805.96,UAE,A,Pending,2023-03-02,,109441.31
487,Sesame Seed,89.55,444.37,Netherlands,A,Completed,2024-02-25,2024-03-14,39793.33
488,Hibiscus,145.97,1909.98,China,A,Completed,2024-11-17,2024-11-29,278799.78
489,Sesame Seed,86.24,1716.41,Vietnam,A,Pending,2023-10-10,,148023.2
490,Soya Beans,87.49,1037.2,Netherlands,A,Completed,2023-12-18,2024-01-07,90744.63
491,Soya Beans,129.47,2446.73,Turkey,B,Completed,2022-09-26,2022-10-14,316778.13
492,Soya Beans,144.85,427.87,UAE,A,Completed,2022-05-28,2022-06-13,61976.97
493,Soya Beans,169.53,1993.7,UAE,A,Completed,2023-03-13,2023-04-26,337991.96
494,Sesame Seed,150.53,880.61,Netherlands,A,Completed,2024-01-25,2024-02-16,132558.22
495,Sesame Seed,134.39,447.43,UAE,A,Completed,2024-02-16,2024-02-24,60130.12
496,Soya Beans,112.73,1700.84,Vietnam,C,Completed,2022-07-14,2022-08-24,191735.69
497,Hibiscus,62.31,1024.02,Vietnam,C,Completed,2022-05-03,2022-05-10,63806.69
498,Soya Beans,52.96,1291.12,UAE,A,Completed,2024-06-14,2024-06-22,68377.72
499,Soya Beans,168.81,1340.12,Netherlands,B,Completed,2023-06-16,2023-07-28,226225.66
500,Sesame Seed,143.75,389.5,UAE,C,Completed,2024-07-19,2024-08-23,55990.62
501,Soya Beans,133.42,1469.93,China,A,Pending,2024-04-27,,196118.06
502,Sesame Seed,52.51,386.51,India,B,Completed,2022-12-05,2022-12-22,20295.64
503,Cassia Tora,193.99,702.52,Netherlands,B,Completed,2025-01-10,2025-01-30,136281.85
504,Sesame Seed,17.18,1876.86,China,B,Pending,2022-08-04,,32244.45
505,Soya Beans,167.81,1891.93,India,A,Completed,2023-03-01,2023-04-09,317484.77
506,Hibiscus,42.95,306.17,Netherlands,A,Completed,2023-05-11,2023-05-27,13150.0
507,Sesame Seed,79.06,2167.53,China,B,Completed,2021-09-04,2021-10-17,171364.92
508,Sesame Seed,86.15,319.13,Vietnam,C,Completed,2024-01-05,2024-02-14,27493.05
509,Sesame Seed,132.88,2431.7,India,A,Completed,2021-06-03,2021-07-10,323124.3
510,Soya Beans,109.79,1532.97,China,C,Completed,2024-12-29,2025-02-03,168304.78
511,Soya Beans,38.03,1110.0,India,A,Pending,2023-09-24,,42213.3
512,Sesame Seed,6.97,1635.59,Netherlands,A,Completed,2024-01-15,2024-01-23,11400.06
513,Hibiscus,143.73,626.77,India,A,Pending,2022-11-28,,90085.65
514,Soya Beans,101.48,1349.93,UAE,A,Completed,2024-08-01,2024-08-22,136990.9
515,Hibiscus,73.0,1815.35,China,B,Completed,2024-05-28,2024-06-14,132520.55
516,Cassia Tora,57.62,1739.76,UAE,A,Completed,2023-12-29,2024-01-05,100244.97
517,Hibiscus,164.79,2296.73,Vietnam,A,Completed,2023-12-07,2023-12-30,378478.14
518,Soya Beans,159.31,925.61,Netherlands,C,Completed,2023-10-06,2023-10-25,147458.93
519,Sesame Seed,165.38,455.15,China,A,Pending,2021-04-04,,75272.71
520,Cassia Tora,44.6,1119.55,UAE,B,Completed,2023-08-16,2023-08-31,49931.93
521,Hibiscus,170.54,592.16,China,B,Completed,2023-10-09,2023-10-22,100986.97
522,Sesame Seed,197.12,2265.19,India,A,Pending,2022-03-29,,446514.25
523,Cassia Tora,120.23,2458.92,Netherlands,A,Completed,2024-05-12,2024-06-11,295635.95
524,Hibiscus,10.39,1695.92,Turkey,A,Completed,2023-07-01,2023-08-01,17620.61
525,Sesame Seed,140.75,2046.23,India,B,Completed,2021-08-06,2021-09-19,288006.87
526,Cassia Tora,108.08,1832.73,India,A,Pending,2022-04-19,,198081.46
527,Soya Beans,142.7,1505.52,Vietnam,A,Completed,2022-03-08,2022-03-27,214837.7
528,Hibiscus,38.46,2122.16,Vietnam,C,Completed,2021-12-07,2021-12-20,81618.27
529,Hibiscus,121.55,2265.17,Vietnam,C,Completed,2022-07-05,2022-07-28,275331.41
530,Cassia Tora,108.3,1427.86,UAE,C,Pending,2024-08-05,,154637.24
531,Hibiscus,120.9,2084.51,India,C,Completed,2024-07-01,2024-07-07,252017.26
532,Sesame Seed,145.82,1158.27,Turkey,A,Completed,2021-12-23,2022-01-31,168898.93
533,Hibiscus,109.3,813.28,UAE,A,Completed,2021-01-23,2021-02-27,88891.5
534,Hibiscus,65.04,1318.57,China,B,Completed,2022-06-06,2022-06-18,85759.79
535,Sesame Seed,62.49,844.27,China,B,Pending,2024-01-29,,52758.43
536,Sesame Seed,139.32,1162.06,Turkey,B,Completed,2023-03-13,2023-04-16,161898.2
537,Soya Beans,133.11,1709.44,Vietnam,B,Completed,2024-04-18,2024-05-19,227543.56
538,Sesame Seed,84.98,678.27,Turkey,A,Completed,2024-05-31,2024-06-24,57639.38
539,Hibiscus,71.35,1893.52,UAE,A,Completed,2023-02-01,2023-03-11,135102.65
540,Cassia Tora,124.41,2271.71,Netherlands,A,Cancelled,2022-03-18,,282623.44
541,Hibiscus,63.12,1141.57,Turkey,C,Completed,2023-02-08,2023-02-11,72055.9
542,Soya Beans,192.69,2444.05,UAE,B,Cancelled,2023-10-13,,470943.99
543,Cassia Tora,119.7,1815.82,Vietnam,B,Completed,2024-09-10,2024-09-16,217353.65
544,Soya Beans,118.8,1565.8,China,A,Completed,2022-05-31,2022-06-20,186017.04
545,Hibiscus,28.13,968.67,China,C,Completed,2023-11-06,2023-11-17,27248.69
546,Sesame Seed,122.32,336.23,Vietnam,A,Completed,2023-03-03,2023-04-02,41127.65
547,Cassia Tora,59.69,1209.35,Vietnam,A,Completed,2021-12-02,2022-01-01,72186.1
548,Hibiscus,90.91,2305.77,China,B,Completed,2021-09-15,2021-09-28,209617.55
549,Cassia Tora,108.1,2068.97,Turkey,B,Pending,2022-05-12,,223655.66
550,Soya Beans,96.11,2462.18,China,B,Completed,2023-06-15,2023-07-04,236640.12
551,Hibiscus,162.07,2076.73,Turkey,A,Completed,2021-06-09,2021-07-02,336575.63
552,Cassia Tora,20.79,1904.95,India,B,Completed,2025-02-07,2025-03-06,39603.91
553,Hibiscus,34.3,491.15,Vietnam,C,Completed,2023-05-02,2023-06-05,16846.44
554,Hibiscus,32.24,2455.32,Netherlands,A,Pending,2022-11-21,,79159.52
555,Soya Beans,163.55,942.35,India,A,Pending,2022-01-15,,154121.34
556,Soya Beans,24.53,836.38,Netherlands,B,Completed,2025-04-18,2025-05-28,20516.4
557,Soya Beans,194.32,364.56,UAE,A,Completed,2023-08-15,2023-09-27,70841.3
558,Sesame Seed,193.86,1183.42,UAE,A,Completed,2022-11-22,2022-12-01,229417.8
559,Cassia Tora,198.37,2268.29,UAE,A,Completed,2024-12-21,2025-01-10,449960.69
560,Soya Beans,195.96,1992.84,Netherlands,A,Completed,2024-07-15,2024-07-28,390516.93
561,Sesame Seed,30.65,1589.66,Turkey,A,Cancelled,2024-12-11,,48723.08
562,Sesame Seed,131.83,1942.9,Netherlands,A,Pending,2024-04-06,,256132.51
563,Cassia Tora,80.54,416.18,Netherlands,B,Completed,2023-12-03,2024-01-16,33519.14
564,Cassia Tora,146.63,713.67,UAE,A,Completed,2025-04-29,2025-05-12,104645.43
565,Soya Beans,81.78,1329.86,China,B,Pending,2021-10-12,,108755.95
566,Sesame Seed,77.26,1771.87,Turkey,A,Completed,2022-02-01,2022-02-07,136894.68
567,Cassia Tora,180.89,1551.69,Vietnam,B,Completed,2021-01-12,2021-02-05,280685.2
568,Cassia Tora,99.41,638.11,UAE,A,Completed,2024-08-18,2024-09-06,63434.52
569,Cassia Tora,148.21,2107.66,Turkey,A,Completed,2024-06-30,2024-08-03,312376.29
570,Cassia Tora,130.33,598.56,UAE,B,Completed,2022-05-14,2022-05-31,78010.32
571,Sesame Seed,131.88,852.33,UAE,A,Completed,2023-01-24,2023-02-08,112405.28
572,Hibiscus,70.47,2383.2,Netherlands,C,Completed,2021-02-04,2021-02-13,167944.1
573,Cassia Tora,51.24,2363.3,Netherlands,C,Completed,2022-12-28,2023-01-21,121095.49
574,Sesame Seed,177.2,663.95,Turkey,A,Completed,2023-04-29,2023-05-30,117651.94
575,Cassia Tora,5.89,803.71,Turkey,B,Completed,2021-03-31,2021-05-07,4733.85
576,Sesame Seed,35.41,1715.47,Turkey,C,Completed,2023-02-15,2023-03-17,60744.79
577,Soya Beans,27.42,2144.63,China,B,Completed,2022-08-28,2022-09-28,58805.75
578,Hibiscus,189.93,1526.71,Vietnam,B,Completed,2023-08-28,2023-09-10,289968.03
579,Sesame Seed,2.0,916.77,India,B,Completed,2023-10-19,2023-11-24,1833.54
580,Sesame Seed,2.6,926.38,Netherlands,C,Completed,2022-02-22,2022-03-22,2408.59
581,Sesame Seed,46.12,379.43,Vietnam,B,Completed,2021-04-25,2021-05-23,17499.31
582,Cassia Tora,56.54,312.3,Netherlands,A,Cancelled,2022-09-09,,17657.44
583,Soya Beans,112.41,582.08,China,B,Pending,2024-05-04,,65431.61
584,Cassia Tora,192.28,2484.59,China,B,Completed,2023-04-06,2023-04-20,477736.97
